"The ""%1"" attribute name is invalid. Reset the name and try again.","The ""%1"" attribute name is invalid. Reset the name and try again.",module,Magento_Eav
"Invalid character encountered in increment ID: %1","Invalid character encountered in increment ID: %1",module,Magento_Eav
"The current module pathname is undefined.","The current module pathname is undefined.",module,Magento_Eav
"The current module EAV entity is undefined.","The current module EAV entity is undefined.",module,Magento_Eav
"The form code is not defined.","The form code is not defined.",module,Magento_Eav
"The entity instance is not defined.","The entity instance is not defined.",module,Magento_Eav
"The form type is invalid. Reset the type and try again.","The form type is invalid. Reset the type and try again.",module,Magento_Eav
"The EAV attribute is invalid. Verify the attribute and try again.","The EAV attribute is invalid. Verify the attribute and try again.",module,Magento_Eav
"Attribute with the same code","Attribute with the same code",module,Magento_Eav
"The default option isn't defined. Set the option and try again.","The default option isn't defined. Set the option and try again.",module,Magento_Eav
"The storefront label is not defined.","The storefront label is not defined.",module,Magento_Eav
"Attribute group with same code already exist. Please rename ""%1"" group","Attribute group with same code already exist. Please rename ""%1"" group",module,Magento_Eav
"Form Element with the same attribute","Form Element with the same attribute",module,Magento_Eav
"Form Fieldset with the same code","Form Fieldset with the same code",module,Magento_Eav
"Form Type with the same code","Form Type with the same code",module,Magento_Eav
"The value of attribute ""%1"" is invalid.","The value of attribute ""%1"" is invalid.",module,Magento_Eav
"Attribute code ""%1"" is invalid. Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Attribute code ""%1"" is invalid. Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.",module,Magento_Eav
"An attribute code must not be less than %1 and more than %2 characters.","An attribute code must not be less than %1 and more than %2 characters.",module,Magento_Eav
"""%1"" prefix is reserved by the system and cannot be used in attribute code names.","""%1"" prefix is reserved by the system and cannot be used in attribute code names.",module,Magento_Eav
"The entity ID is incorrect. Verify the ID and try again.","The entity ID is incorrect. Verify the ID and try again.",module,Magento_Eav
"The attribute group ID is incorrect. Verify the ID and try again.","The attribute group ID is incorrect. Verify the ID and try again.",module,Magento_Eav
"Attribute with ID: ""%1"" does not exist","Attribute with ID: ""%1"" does not exist",module,Magento_Eav
"AttributeSet does not exist.","AttributeSet does not exist.",module,Magento_Eav
hello,hello,module,Magento_Eav
"Some internal exception message.","Some internal exception message.",module,Magento_Eav
"The value of attribute not valid","The value of attribute not valid",module,Magento_Eav
"""Entity type should be specified","""Entity type should be specified",module,Magento_EavGraphQl
"""Attribute code should be specified","""Attribute code should be specified",module,Magento_EavGraphQl
"Attribute code %1 of entity type %2 not configured to have a type.","Attribute code %1 of entity type %2 not configured to have a type.",module,Magento_EavGraphQl
"Invalid entity_type specified: %1","Invalid entity_type specified: %1",module,Magento_EavGraphQl
"Missing %1 for the input %2.","Missing %1 for the input %2.",module,Magento_EavGraphQl
"Cannot resolve EAV type","Cannot resolve EAV type",module,Magento_EavGraphQl
"The search failed because of a search engine misconfiguration.","The search failed because of a search engine misconfiguration.",module,Magento_Elasticsearch
"There is no such data mapper ""%1"" for interface %2","There is no such data mapper ""%1"" for interface %2",module,Magento_Elasticsearch
"Data mapper ""%1"" must implement interface %2","Data mapper ""%1"" must implement interface %2",module,Magento_Elasticsearch
"Could not ping search engine: %1","Could not ping search engine: %1",module,Magento_Elasticsearch
"The search failed because of a search engine misconfiguration.","The search failed because of a search engine misconfiguration.",module,Magento_Elasticsearch6
"The search failed because of a search engine misconfiguration.","The search failed because of a search engine misconfiguration.",module,Magento_Elasticsearch7
"Add New Template","Add New Template",module,Magento_Email
"Transactional Emails","Transactional Emails",module,Magento_Email
Back,Back,module,Magento_Email
Reset,Reset,module,Magento_Email
"Delete Template","Delete Template",module,Magento_Email
"Convert to Plain Text","Convert to Plain Text",module,Magento_Email
"Return Html Version","Return Html Version",module,Magento_Email
"Preview Template","Preview Template",module,Magento_Email
"Save Template","Save Template",module,Magento_Email
"Load Template","Load Template",module,Magento_Email
"Edit Email Template","Edit Email Template",module,Magento_Email
"New Email Template","New Email Template",module,Magento_Email
"Default Config","Default Config",module,Magento_Email
"Template Information","Template Information",module,Magento_Email
"Currently Used For","Currently Used For",module,Magento_Email
"Template Name","Template Name",module,Magento_Email
"Template Subject","Template Subject",module,Magento_Email
"Insert Variable...","Insert Variable...",module,Magento_Email
"Template Content","Template Content",module,Magento_Email
"Template Styles","Template Styles",module,Magento_Email
Preview,Preview,module,Magento_Email
Unknown,Unknown,module,Magento_Email
"You deleted the email template.","You deleted the email template.",module,Magento_Email
"The email template is currently being used.","The email template is currently being used.",module,Magento_Email
"We can't delete email template data right now. Please review log and try again.","We can't delete email template data right now. Please review log and try again.",module,Magento_Email
"We can't find an email template to delete.","We can't find an email template to delete.",module,Magento_Email
"Edit Template","Edit Template",module,Magento_Email
"Edit System Template","Edit System Template",module,Magento_Email
"New Template","New Template",module,Magento_Email
"New System Template","New System Template",module,Magento_Email
"Email Templates","Email Templates",module,Magento_Email
"Email Preview","Email Preview",module,Magento_Email
"An error occurred. The email template can not be opened for preview.","An error occurred. The email template can not be opened for preview.",module,Magento_Email
"This email template no longer exists.","This email template no longer exists.",module,Magento_Email
"You saved the email template.","You saved the email template.",module,Magento_Email
"The design config needs an area and a store. Verify that both are set and try again.","The design config needs an area and a store. Verify that both are set and try again.",module,Magento_Email
%1,%1,module,Magento_Email
"Template Variables","Template Variables",module,Magento_Email
"Please enter a template name.","Please enter a template name.",module,Magento_Email
"Duplicate Of Template Name","Duplicate Of Template Name",module,Magento_Email
"Invalid transactional email code: %1","Invalid transactional email code: %1",module,Magento_Email
"Requested invalid store ""%1""","Requested invalid store ""%1""",module,Magento_Email
"Contents of %1 could not be loaded or is empty","Contents of %1 could not be loaded or is empty",module,Magento_Email
"""file"" parameter must be specified","""file"" parameter must be specified",module,Magento_Email
"Contents of the specified CSS file could not be loaded or is empty","Contents of the specified CSS file could not be loaded or is empty",module,Magento_Email
"""file"" parameter must be specified and must not be empty","""file"" parameter must be specified and must not be empty",module,Magento_Email
"Design params must be set before calling this method","Design params must be set before calling this method",module,Magento_Email
"<pre> %1 </pre>","<pre> %1 </pre>",module,Magento_Email
"CSS inlining error:","CSS inlining error:",module,Magento_Email
"Error filtering template: %s","Error filtering template: %s",module,Magento_Email
"We're sorry, an error has occurred while generating this content.","We're sorry, an error has occurred while generating this content.",module,Magento_Email
"Invalid sender data","Invalid sender data",module,Magento_Email
Title,Title,module,Magento_Email
expectedResult,expectedResult,module,Magento_Email
"Load Default Template","Load Default Template",module,Magento_Email
Template,Template,module,Magento_Email
"Are you sure you want to strip tags?","Are you sure you want to strip tags?",module,Magento_Email
"Are you sure you want to delete this template?","Are you sure you want to delete this template?",module,Magento_Email
"The template did not load. Please review the log for details.","The template did not load. Please review the log for details.",module,Magento_Email
"Change Encryption Key","Change Encryption Key",module,Magento_EncryptionKey
"Encryption Key","Encryption Key",module,Magento_EncryptionKey
"New Encryption Key","New Encryption Key",module,Magento_EncryptionKey
"The encryption key is used to protect passwords and other sensitive data.","The encryption key is used to protect passwords and other sensitive data.",module,Magento_EncryptionKey
"Auto-generate a Key","Auto-generate a Key",module,Magento_EncryptionKey
No,No,module,Magento_EncryptionKey
Yes,Yes,module,Magento_EncryptionKey
"The generated key will be displayed after changing.","The generated key will be displayed after changing.",module,Magento_EncryptionKey
"New Key","New Key",module,Magento_EncryptionKey
"Deployment configuration file is not writable.","Deployment configuration file is not writable.",module,Magento_EncryptionKey
"Please enter an encryption key.","Please enter an encryption key.",module,Magento_EncryptionKey
"The encryption key has been changed.","The encryption key has been changed.",module,Magento_EncryptionKey
"This is your new encryption key: %1. Be sure to write it down and take good care of it!","This is your new encryption key: %1. Be sure to write it down and take good care of it!",module,Magento_EncryptionKey
"Europe First Priority","Europe First Priority",module,Magento_Fedex
"1 Day Freight","1 Day Freight",module,Magento_Fedex
"2 Day Freight","2 Day Freight",module,Magento_Fedex
"2 Day","2 Day",module,Magento_Fedex
"2 Day AM","2 Day AM",module,Magento_Fedex
"3 Day Freight","3 Day Freight",module,Magento_Fedex
"Express Saver","Express Saver",module,Magento_Fedex
Ground,Ground,module,Magento_Fedex
"First Overnight","First Overnight",module,Magento_Fedex
"Home Delivery","Home Delivery",module,Magento_Fedex
"International Economy","International Economy",module,Magento_Fedex
"Intl Economy Freight","Intl Economy Freight",module,Magento_Fedex
"International First","International First",module,Magento_Fedex
"International Ground","International Ground",module,Magento_Fedex
"International Priority","International Priority",module,Magento_Fedex
"Intl Priority Freight","Intl Priority Freight",module,Magento_Fedex
"Priority Overnight","Priority Overnight",module,Magento_Fedex
"Smart Post","Smart Post",module,Magento_Fedex
"Standard Overnight","Standard Overnight",module,Magento_Fedex
Freight,Freight,module,Magento_Fedex
"National Freight","National Freight",module,Magento_Fedex
"Regular Pickup","Regular Pickup",module,Magento_Fedex
"Request Courier","Request Courier",module,Magento_Fedex
"Drop Box","Drop Box",module,Magento_Fedex
"Business Service Center","Business Service Center",module,Magento_Fedex
Station,Station,module,Magento_Fedex
"FedEx Envelope","FedEx Envelope",module,Magento_Fedex
"FedEx Pak","FedEx Pak",module,Magento_Fedex
"FedEx Box","FedEx Box",module,Magento_Fedex
"FedEx Tube","FedEx Tube",module,Magento_Fedex
"FedEx 10kg Box","FedEx 10kg Box",module,Magento_Fedex
"FedEx 25kg Box","FedEx 25kg Box",module,Magento_Fedex
"Your Packaging","Your Packaging",module,Magento_Fedex
"Not Required","Not Required",module,Magento_Fedex
Adult,Adult,module,Magento_Fedex
Direct,Direct,module,Magento_Fedex
Indirect,Indirect,module,Magento_Fedex
Pounds,Pounds,module,Magento_Fedex
Kilograms,Kilograms,module,Magento_Fedex
"Invalid response from carrier","Invalid response from carrier",module,Magento_Fedex
"No available tracking items","No available tracking items",module,Magento_Fedex
"For some reason we can't retrieve tracking info right now.","For some reason we can't retrieve tracking info right now.",module,Magento_Fedex
status,status,module,Magento_Fedex
"Empty response","Empty response",module,Magento_Fedex
None,None,module,Magento_Fedex
"Expected Delivery:","Expected Delivery:",module,Magento_Fedex
"Gift messages can't be used for an empty cart. Add an item and try again.","Gift messages can't be used for an empty cart. Add an item and try again.",module,Magento_GiftMessage
"Gift messages can't be used for virtual products.","Gift messages can't be used for virtual products.",module,Magento_GiftMessage
"The gift message isn't available.","The gift message isn't available.",module,Magento_GiftMessage
"The gift message couldn't be added to Cart.","The gift message couldn't be added to Cart.",module,Magento_GiftMessage
"No item with the provided ID was found in the Cart. Verify the ID and try again.","No item with the provided ID was found in the Cart. Verify the ID and try again.",module,Magento_GiftMessage
"No product with the ""%1"" itemId exists in the Cart. Verify your information and try again.","No product with the ""%1"" itemId exists in the Cart. Verify your information and try again.",module,Magento_GiftMessage
"No item with the provided ID was found in the Order. Verify the ID and try again.","No item with the provided ID was found in the Order. Verify the ID and try again.",module,Magento_GiftMessage
"No item with the provided ID was found in the Order, or a gift message isn't allowed. Verify and try again.","No item with the provided ID was found in the Order, or a gift message isn't allowed. Verify and try again.",module,Magento_GiftMessage
"The gift message couldn't be added to the ""%1"" order.","The gift message couldn't be added to the ""%1"" order.",module,Magento_GiftMessage
"Either no order exists with this ID or gift message isn't allowed.","Either no order exists with this ID or gift message isn't allowed.",module,Magento_GiftMessage
"No order exists with this ID. Verify your information and try again.","No order exists with this ID. Verify your information and try again.",module,Magento_GiftMessage
"Gift messages can't be used for an empty order. Create an order, add an item, and try again.","Gift messages can't be used for an empty order. Create an order, add an item, and try again.",module,Magento_GiftMessage
"The gift message couldn't be added to the ""%1"" order item.","The gift message couldn't be added to the ""%1"" order item.",module,Magento_GiftMessage
"Unknown entity type","Unknown entity type",module,Magento_GiftMessage
"Test label","Test label",module,Magento_GiftMessage
"Use Config Settings","Use Config Settings",module,Magento_GiftMessage
From,From,module,Magento_GiftMessage
To,To,module,Magento_GiftMessage
Message,Message,module,Magento_GiftMessage
Cancel,Cancel,module,Magento_GiftMessage
OK,OK,module,Magento_GiftMessage
"Gift Options","Gift Options",module,Magento_GiftMessage
"Gift Message","Gift Message",module,Magento_GiftMessage
"Do you have any gift items in your order?","Do you have any gift items in your order?",module,Magento_GiftMessage
"Add Gift Options","Add Gift Options",module,Magento_GiftMessage
"Gift Options for the Entire Order","Gift Options for the Entire Order",module,Magento_GiftMessage
"Leave this box blank if you don't want to leave a gift message for the entire order.","Leave this box blank if you don't want to leave a gift message for the entire order.",module,Magento_GiftMessage
"Gift Options for Individual Items","Gift Options for Individual Items",module,Magento_GiftMessage
"<span>Item %1</span> of %2","<span>Item %1</span> of %2",module,Magento_GiftMessage
"Leave a box blank if you don't want to add a gift message for that item.","Leave a box blank if you don't want to add a gift message for that item.",module,Magento_GiftMessage
"Add Gift Options for the Entire Order","Add Gift Options for the Entire Order",module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for this address.","You can leave this box blank if you don't want to add a gift message for this address.",module,Magento_GiftMessage
"Add Gift Options for Individual Items","Add Gift Options for Individual Items",module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for the item.","You can leave this box blank if you don't want to add a gift message for the item.",module,Magento_GiftMessage
Dynamic,Dynamic,module,Magento_GoogleAdwords
Constant,Constant,module,Magento_GoogleAdwords
"Conversion Color value is not valid ""%1"". Please set hexadecimal 6-digit value.","Conversion Color value is not valid ""%1"". Please set hexadecimal 6-digit value.",module,Magento_GoogleAdwords
"Conversion Id value is not valid ""%1"". Conversion Id should be an integer.","Conversion Id value is not valid ""%1"". Conversion Id should be an integer.",module,Magento_GoogleAdwords
"Product View Optimization","Product View Optimization",module,Magento_GoogleOptimizer
"Page View Optimization","Page View Optimization",module,Magento_GoogleOptimizer
"Data key is missing: %1","Data key is missing: %1",module,Magento_GoogleOptimizer
"Google Analytics Content Experiments Code","Google Analytics Content Experiments Code",module,Magento_GoogleOptimizer
"Experiment Code","Experiment Code",module,Magento_GoogleOptimizer
"Experiment code should be added to the original page only.","Experiment code should be added to the original page only.",module,Magento_GoogleOptimizer
"Request content type must be application/json","Request content type must be application/json",module,Magento_GraphQl
"Mutation requests allowed only for POST requests","Mutation requests allowed only for POST requests",module,Magento_GraphQl
"Entity code %1 does not exist.","Entity code %1 does not exist.",module,Magento_GraphQl
"ContextParametersProcessors must implement %1","ContextParametersProcessors must implement %1",module,Magento_GraphQl
"Grouped Products","Grouped Products",module,Magento_GroupedProduct
"Please specify the quantity of product(s).","Please specify the quantity of product(s).",module,Magento_GroupedProduct
"Cannot process the item.","Cannot process the item.",module,Magento_GroupedProduct
"Add Products to Group","Add Products to Group",module,Magento_GroupedProduct
Cancel,Cancel,module,Magento_GroupedProduct
"Add Selected Products","Add Selected Products",module,Magento_GroupedProduct
"A grouped product is made up of multiple, standalone products that are presented as a group. You can offer variations of a single product, or group them by season or theme to create a coordinated set. Each product can be purchased separately, or as part of the group.","A grouped product is made up of multiple, standalone products that are presented as a group. You can offer variations of a single product, or group them by season or theme to create a coordinated set. Each product can be purchased separately, or as part of the group.",module,Magento_GroupedProduct
Remove,Remove,module,Magento_GroupedProduct
ID,ID,module,Magento_GroupedProduct
Thumbnail,Thumbnail,module,Magento_GroupedProduct
Name,Name,module,Magento_GroupedProduct
"Attribute Set","Attribute Set",module,Magento_GroupedProduct
Status,Status,module,Magento_GroupedProduct
SKU,SKU,module,Magento_GroupedProduct
Price,Price,module,Magento_GroupedProduct
"Default Quantity","Default Quantity",module,Magento_GroupedProduct
Position,Position,module,Magento_GroupedProduct
Actions,Actions,module,Magento_GroupedProduct
"Associated Products","Associated Products",module,Magento_GroupedProduct
Availability:,Availability:,module,Magento_GroupedProduct
"Out of stock","Out of stock",module,Magento_GroupedProduct
"Product Name","Product Name",module,Magento_GroupedProduct
Qty,Qty,module,Magento_GroupedProduct
"No options of this product are available.","No options of this product are available.",module,Magento_GroupedProduct
"There are no grouped products.","There are no grouped products.",module,Magento_GroupedProduct
"Default Qty","Default Qty",module,Magento_GroupedProduct
"Starting at","Starting at",module,Magento_GroupedProduct
Availability,Availability,module,Magento_GroupedProduct
"In stock","In stock",module,Magento_GroupedProduct
"Grouped product items","Grouped product items",module,Magento_GroupedProduct
"""model"" value should be specified","""model"" value should be specified",module,Magento_GroupedProductGraphQl
Export,Export,module,Magento_ImportExport
"Export Settings","Export Settings",module,Magento_ImportExport
"Entity Type","Entity Type",module,Magento_ImportExport
"Export File Format","Export File Format",module,Magento_ImportExport
"Fields Enclosure","Fields Enclosure",module,Magento_ImportExport
From,From,module,Magento_ImportExport
To,To,module,Magento_ImportExport
"We can't filter an attribute with no attribute options.","We can't filter an attribute with no attribute options.",module,Magento_ImportExport
"Fixed Price: From","Fixed Price: From",module,Magento_ImportExport
"-- Not Selected --","-- Not Selected --",module,Magento_ImportExport
Exclude,Exclude,module,Magento_ImportExport
"Attribute Label","Attribute Label",module,Magento_ImportExport
"Attribute Code","Attribute Code",module,Magento_ImportExport
Filter,Filter,module,Magento_ImportExport
"Unknown attribute filter type","Unknown attribute filter type",module,Magento_ImportExport
Download,Download,module,Magento_ImportExport
"Check Data","Check Data",module,Magento_ImportExport
Import,Import,module,Magento_ImportExport
"Import Settings","Import Settings",module,Magento_ImportExport
"Import Behavior","Import Behavior",module,Magento_ImportExport
"Validation Strategy","Validation Strategy",module,Magento_ImportExport
"Stop on Error","Stop on Error",module,Magento_ImportExport
"Skip error entries","Skip error entries",module,Magento_ImportExport
"Allowed Errors Count","Allowed Errors Count",module,Magento_ImportExport
"Please specify number of errors to halt import process","Please specify number of errors to halt import process",module,Magento_ImportExport
"Field separator","Field separator",module,Magento_ImportExport
"Multiple value separator","Multiple value separator",module,Magento_ImportExport
"Empty attribute value constant","Empty attribute value constant",module,Magento_ImportExport
"Fields enclosure","Fields enclosure",module,Magento_ImportExport
"File to Import","File to Import",module,Magento_ImportExport
"Select File to Import","Select File to Import",module,Magento_ImportExport
"File must be saved in UTF-8 encoding for proper import","File must be saved in UTF-8 encoding for proper import",module,Magento_ImportExport
"Images File Directory","Images File Directory",module,Magento_ImportExport
". ', e.g. <i>product_images</i>, <i>import_images/batch1</i>.<br><br>For example, in case <i>product_images</i>, files should be placed into <i>&lt;Magento root directory&gt;/' . . '/product_images</i> folder.' 'i' 'br'",". ', e.g. <i>product_images</i>, <i>import_images/batch1</i>.<br><br>For example, in case <i>product_images</i>, files should be placed into <i>&lt;Magento root directory&gt;/' . . '/product_images</i> folder.' 'i' 'br'",module,Magento_ImportExport
"Download Sample File","Download Sample File",module,Magento_ImportExport
"What is this?","What is this?",module,Magento_ImportExport
"Message is added to queue, wait to get your file soon. Make sure your cron job is running to export the file","Message is added to queue, wait to get your file soon. Make sure your cron job is running to export the file",module,Magento_ImportExport
"Please correct the data sent value.","Please correct the data sent value.",module,Magento_ImportExport
"Please provide export file name","Please provide export file name",module,Magento_ImportExport
"Sorry, but the data is invalid or the file is not uploaded.","Sorry, but the data is invalid or the file is not uploaded.",module,Magento_ImportExport
"There are no export file with such name %1","There are no export file with such name %1",module,Magento_ImportExport
"Please provide valid export file name","Please provide valid export file name",module,Magento_ImportExport
Import/Export,Import/Export,module,Magento_ImportExport
History,History,module,Magento_ImportExport
"Import History","Import History",module,Magento_ImportExport
"Import history","Import history",module,Magento_ImportExport
"Incorrect entity name.","Incorrect entity name.",module,Magento_ImportExport
"There is no sample file for this entity.","There is no sample file for this entity.",module,Magento_ImportExport
Status,Status,module,Magento_ImportExport
"Maximum error count has been reached or system error is occurred!","Maximum error count has been reached or system error is occurred!",module,Magento_ImportExport
"Only the first 100 errors are shown. ","Only the first 100 errors are shown. ",module,Magento_ImportExport
"Download full report","Download full report",module,Magento_ImportExport
"Import successfully done","Import successfully done",module,Magento_ImportExport
"The file was not uploaded.","The file was not uploaded.",module,Magento_ImportExport
"Data validation failed. Please fix the following errors and upload the file again.","Data validation failed. Please fix the following errors and upload the file again.",module,Magento_ImportExport
"Checked rows: %1, checked entities: %2, invalid rows: %3, total errors: %4","Checked rows: %1, checked entities: %2, invalid rows: %3, total errors: %4",module,Magento_ImportExport
"This file is empty. Please try another one.","This file is empty. Please try another one.",module,Magento_ImportExport
"Please fix errors and re-upload file or simply press ""Import"" button to skip rows with errors","Please fix errors and re-upload file or simply press ""Import"" button to skip rows with errors",module,Magento_ImportExport
"File is valid! To start import process press ""Import"" button","File is valid! To start import process press ""Import"" button",module,Magento_ImportExport
"The file is valid, but we can't import it for some reason.","The file is valid, but we can't import it for some reason.",module,Magento_ImportExport
"Show more","Show more",module,Magento_ImportExport
"Additional data","Additional data",module,Magento_ImportExport
"Following Error(s) has been occurred during importing process:","Following Error(s) has been occurred during importing process:",module,Magento_ImportExport
"in row(s):","in row(s):",module,Magento_ImportExport
"Make sure your file isn't more than %1M.","Make sure your file isn't more than %1M.",module,Magento_ImportExport
"We can't provide the upload settings right now.","We can't provide the upload settings right now.",module,Magento_ImportExport
"Created: %1, Updated: %2, Deleted: %3","Created: %1, Updated: %2, Deleted: %3",module,Magento_ImportExport
"Please enter a correct entity model.","Please enter a correct entity model.",module,Magento_ImportExport
"The entity adapter object must be an instance of %1 or %2.","The entity adapter object must be an instance of %1 or %2.",module,Magento_ImportExport
"The input entity code is not equal to entity adapter code.","The input entity code is not equal to entity adapter code.",module,Magento_ImportExport
"Please enter a correct entity.","Please enter a correct entity.",module,Magento_ImportExport
"The adapter object must be an instance of %1.","The adapter object must be an instance of %1.",module,Magento_ImportExport
"Please correct the file format.","Please correct the file format.",module,Magento_ImportExport
"Begin export of %1","Begin export of %1",module,Magento_ImportExport
"There is no data for the export.","There is no data for the export.",module,Magento_ImportExport
"Exported %1 rows.","Exported %1 rows.",module,Magento_ImportExport
"The export is finished.","The export is finished.",module,Magento_ImportExport
"Please provide filter data.","Please provide filter data.",module,Magento_ImportExport
"We can't determine the attribute filter type.","We can't determine the attribute filter type.",module,Magento_ImportExport
"Entity is unknown","Entity is unknown",module,Magento_ImportExport
"We can't identify this file format.","We can't identify this file format.",module,Magento_ImportExport
"Please correct the value for ""%1"" column.","Please correct the value for ""%1"" column.",module,Magento_ImportExport
"Please specify the writer.","Please specify the writer.",module,Magento_ImportExport
"The destination file path must be a string.","The destination file path must be a string.",module,Magento_ImportExport
"The destination directory is not writable.","The destination directory is not writable.",module,Magento_ImportExport
"Destination file is not writable","Destination file is not writable",module,Magento_ImportExport
"The header column names are already set.","The header column names are already set.",module,Magento_ImportExport
"Your export file is ready","Your export file is ready",module,Magento_ImportExport
"You can pick up your file at export main page","You can pick up your file at export main page",module,Magento_ImportExport
"Error during export process occurred","Error during export process occurred",module,Magento_ImportExport
"Error during export process occurred. Please check logs for detail","Error during export process occurred. Please check logs for detail",module,Magento_ImportExport
"in row(s)","in row(s)",module,Magento_ImportExport
"The validation is complete.","The validation is complete.",module,Magento_ImportExport
"This file does not contain any data.","This file does not contain any data.",module,Magento_ImportExport
"Images file directory is outside required directory","Images file directory is outside required directory",module,Magento_ImportExport
"Begin import of ""%1"" with ""%2"" behavior","Begin import of ""%1"" with ""%2"" behavior",module,Magento_ImportExport
"The import was successful.","The import was successful.",module,Magento_ImportExport
"The file cannot be uploaded.","The file cannot be uploaded.",module,Magento_ImportExport
"The file you uploaded has no extension.","The file you uploaded has no extension.",module,Magento_ImportExport
"The source file moving process failed.","The source file moving process failed.",module,Magento_ImportExport
"Begin data validation","Begin data validation",module,Magento_ImportExport
"Import data validation is complete.","Import data validation is complete.",module,Magento_ImportExport
"The behavior token for %1 is invalid.","The behavior token for %1 is invalid.",module,Magento_ImportExport
"Please enter a correct entity model","Please enter a correct entity model",module,Magento_ImportExport
"Source file coping failed","Source file coping failed",module,Magento_ImportExport
"The source is not set.","The source is not set.",module,Magento_ImportExport
"The adapter type must be a non-empty string.","The adapter type must be a non-empty string.",module,Magento_ImportExport
"'%1' file extension is not supported","'%1' file extension is not supported",module,Magento_ImportExport
"Adapter must be an instance of \Magento\ImportExport\Model\Import\AbstractSource","Adapter must be an instance of \Magento\ImportExport\Model\Import\AbstractSource",module,Magento_ImportExport
"Please specify a source.","Please specify a source.",module,Magento_ImportExport
"ImportExport: Import Data validation - Validation strategy not found","ImportExport: Import Data validation - Validation strategy not found",module,Magento_ImportExport
"There is no file: %file","There is no file: %file",module,Magento_ImportExport
"Cannot get autoincrement value","Cannot get autoincrement value",module,Magento_ImportExport
"Error in data structure: %1 values are mixed","Error in data structure: %1 values are mixed",module,Magento_ImportExport
"'Error in CSV: ' .","'Error in CSV: ' .",module,Magento_ImportExport
"-- Please Select --","-- Please Select --",module,Magento_ImportExport
label,label,module,Magento_ImportExport
Add/Update,Add/Update,module,Magento_ImportExport
Replace,Replace,module,Magento_ImportExport
Delete,Delete,module,Magento_ImportExport
"New product data is added to the existing product data for the existing entries in the database. All fields except sku can be updated.","New product data is added to the existing product data for the existing entries in the database. All fields except sku can be updated.",module,Magento_ImportExport
"The existing product data is replaced with new data. <b>Exercise caution when replacing data because the existing product data will be completely cleared and all references in the system will be lost.</b>","The existing product data is replaced with new data. <b>Exercise caution when replacing data because the existing product data will be completely cleared and all references in the system will be lost.</b>",module,Magento_ImportExport
"Any entities in the import data that already exist in the database are deleted from the database.","Any entities in the import data that already exist in the database are deleted from the database.",module,Magento_ImportExport
"Add/Update Complex Data","Add/Update Complex Data",module,Magento_ImportExport
"Delete Entities","Delete Entities",module,Magento_ImportExport
"Custom Action","Custom Action",module,Magento_ImportExport
"Error message","Error message",module,Magento_ImportExport
"URL key for specified store already exists.","URL key for specified store already exists.",module,Magento_ImportExport
"Are you sure you wan't to delete a file?","Are you sure you wan't to delete a file?",module,Magento_ImportExport
"Entity Attributes","Entity Attributes",module,Magento_ImportExport
Continue,Continue,module,Magento_ImportExport
"Invalid data","Invalid data",module,Magento_ImportExport
"Validation Results","Validation Results",module,Magento_ImportExport
"Invalid response","Invalid response",module,Magento_ImportExport
"Indexer Management","Indexer Management",module,Magento_Indexer
"Update by Schedule","Update by Schedule",module,Magento_Indexer
"Update on Save","Update on Save",module,Magento_Indexer
"Reindex required","Reindex required",module,Magento_Indexer
Ready,Ready,module,Magento_Indexer
Processing,Processing,module,Magento_Indexer
Never,Never,module,Magento_Indexer
"%1 index is locked by another reindex process. Skipping.","%1 index is locked by another reindex process. Skipping.",module,Magento_Indexer
"Index Management","Index Management",module,Magento_Indexer
"Please select indexers.","Please select indexers.",module,Magento_Indexer
"%1 indexer(s) are in ""Update by Schedule"" mode.","%1 indexer(s) are in ""Update by Schedule"" mode.",module,Magento_Indexer
"We couldn't change indexer(s)' mode because of an error.","We couldn't change indexer(s)' mode because of an error.",module,Magento_Indexer
"%1 indexer(s) are in ""Update on Save"" mode.","%1 indexer(s) are in ""Update on Save"" mode.",module,Magento_Indexer
"One or more <a href=""%1"">indexers are invalid</a>. Make sure your <a href=""%2"" target=""_blank"">Magento cron job</a> is running.","One or more <a href=""%1"">indexers are invalid</a>. Make sure your <a href=""%2"" target=""_blank"">Magento cron job</a> is running.",module,Magento_Indexer
"State for the same indexer","State for the same indexer",module,Magento_Indexer
"State for the same view","State for the same view",module,Magento_Indexer
"Field '%1' not found","Field '%1' not found",module,Magento_Indexer
"Some Exception Message","Some Exception Message",module,Magento_Indexer
"Test Phrase","Test Phrase",module,Magento_Indexer
"Your order number is: %1.","Your order number is: %1.",module,Magento_InstantPurchase
"Something went wrong while processing your order. Please try again later.","Something went wrong while processing your order. Please try again later.",module,Magento_InstantPurchase
"A payment method isn't defined for instance purchase. Verify and try again.","A payment method isn't defined for instance purchase. Verify and try again.",module,Magento_InstantPurchase
"Shipping address is not defined for instance purchase.","Shipping address is not defined for instance purchase.",module,Magento_InstantPurchase
"Billing address is not defined for instance purchase.","Billing address is not defined for instance purchase.",module,Magento_InstantPurchase
"Shipping method is not defined for instance purchase.","Shipping method is not defined for instance purchase.",module,Magento_InstantPurchase
